"CRUISE6", "CRUISE", "STRATUM", "TOW", "STATION", "STATUS_CODE", "ID", "SVSPP", "CATCHSEX", "INDID", "LENGTH", "INDWT", "SEX", "MATURITY", "AGE", "AGE_DATA_FLAG", "STOM_VOLUME", "STOM_WGT", "IND_FISH_COMMENTS"
"200270","2270","04030","004","0033","10","200270040300040033","197",,14,36,.764,"2","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","076",,1,53,1.335,"1","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","076",,2,71,3.3,"2","T",5," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","076",,3,52,1.14,"1","T",4," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","076",,4,30,.164,"1","I",2," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","076",,5,31,.194,"1","I",2," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,1,36,.702,"2","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,2,38,.725,"1","T",4," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,3,46,1.38,"1","T",4," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,4,37,.785,"1","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,5,35,.792,"2","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,6,33,.638,"2","I",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,7,42,.965,"1","T",4," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,8,26,.485,"1","T",2," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,9,31,.5,"2","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,10,44,1.205,"1","T",4," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,11,32,,"1","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,12,28,.412,"2","T",3," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,13,25,.312,"1","I",2," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,14,24,.299,"2","I",2," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,15,17,.091,"0","I",2," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,16,55,2.777,"2","T",5," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,17,27,.398,"1","I",2," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,18,63,4.186,"2","T",6," ",,," "
"200270","2270","04030","007","0034","10","200270040300070034","197",,19,14,.085,"0","X",1," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","076",,1,59,2.1,"2","T",3," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","076",,2,50,1.02,"2","T",," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","076",,3,61,1.85,"2","T",," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","076",,4,49,1.124,"1","D",3," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","076",,5,55,1.36,"1","T",," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","076",,6,39,.484,"2","I",3," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","076",,7,41,.554,"1","D",3," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,1,38,.966,"1","T",3," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,2,18,.076,"1","I",2," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,3,26,.272,"1","I",2," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,4,28,.314,"2","I",2," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,5,36,.708,"2","T",3," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,6,25,.244,"1","I",2," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,7,29,.421,"1","I",3," ",,," "
"200270","2270","04010","002","0035","10","200270040100020035","197",,8,24,.263,"1","I",2," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,1,66,2.8,"2","T",," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,2,62,2.1,"1","D",4," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,3,60,2.05,"2","T",4," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,4,56,1.5,"2","T",4," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,5,47,.9,"2","T",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,6,52,1.15,"1","D",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,7,73,2.95,"2","T",5," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,8,48,.95,"1","T",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,9,45,.85,"2","T",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,10,46,.95,"1","T",," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,11,49,1,"2","T",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,12,30,.207,"1","I",2," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","076",,13,42,.7,"1","I",," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","197",,1,33,.58,"2","I",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","197",,2,37,.68,"2","I",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","197",,3,54,2.25,"2","T",5," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","197",,4,14,.046,"0","I",1," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","197",,5,27,.378,"2","I",3," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","197",,6,42,1.003,"1","T",4," ",,," "
"200270","2270","04010","001","0036","10","200270040100010036","197",,7,38,1.134,"2","T",3," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","076",,1,61,2,"2","T",5," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","076",,2,69,3.05,"2","T",4," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","076",,3,57,1.55,"1","T",3," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","076",,4,43,.673,"2","T",2," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","076",,5,41,.485,"2","I",2," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","076",,6,40,.455,"2","I",," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","076",,7,33,.274,"2","I",," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,1,54,2.433,"1","D",5," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,2,52,2.37,"2","T",5," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,3,40,.909,"2","T",4," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,4,25,.632,"2","I",2," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,5,32,.803,"1","I",3," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,6,28,.377,"2","I",3," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,7,22,.184,"2","I",2," ",,," "
"200270","2270","04010","004","0037","10","200270040100040037","197",,8,18,.116,"0","I",2," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","076",,1,33,.245,"1","I",1," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","076",,2,47,.826,"1","S",," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","076",,3,36,.308,"2","I",2," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","197",,1,53,2.2,"2","D",5," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","197",,2,41,1.085,"2","T",4," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","197",,3,44,1.355,"2","T",4," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","197",,4,28,.388,"2","I",2," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","197",,5,32,.664,"1","I",3," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","197",,6,33,.548,"2","I",3," ",,," "
"200270","2270","04010","003","0038","10","200270040100030038","197",,7,29,.446,"2","I",3," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,1,69,2.7,"2","T",," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,2,63,2.1,"1","T",4," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,3,60,2.2,"2","T",," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,4,55,1.35,"1","T",3," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,5,56,1.5,"2","T",," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,6,55,1.45,"2","T",4," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,7,49,.95,"2","T",3," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,8,49,1.05,"2","T",2," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,9,47,.8,"1","T",," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","076",,10,41,.55,"2","I",3," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,1,47,2,"2","T",4," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,2,41,1.4,"1","T",4," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,3,52,2.95,"2","T",5," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,4,47,1.4,"2","T",4," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,5,33,.55,"2","I",3," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,6,32,.55,"1","I",3," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,7,37,.85,"1","I",3," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,8,28,.33,"1","I",2," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,9,25,.2,"1","I",2," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,10,22,.133,"2","I",2," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,11,19,.095,"2","I",2," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,12,16,.07,"0","I",1," ",,," "
"200270","2270","04010","007","0039","10","200270040100070039","197",,13,15,.068,"0","I",1," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","076",,1,37,.382,"2","I",," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","076",,2,41,.514,"2","T",2," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","076",,3,42,.625,"1","T",3," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","076",,4,32,.303,"1","I",," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","076",,5,40,.505,"2","T",2," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","076",,6,27,.141,"1","I",2," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","197",,1,41,1.124,"2","T",4," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","197",,2,34,.638,"1","T",3," ",,," "
"200270","2270","04010","008","0040","10","200270040100080040","197",,3,29,.394,"1","I",3," ",,," "
"200270","2270","04010","006","0041","10","200270040100060041","197",,1,53,3.05,"1","T",5," ",,," "
"200270","2270","04010","006","0041","10","200270040100060041","197",,2,46,1.483,"1","D",4," ",,," "
"200270","2270","04010","006","0041","10","200270040100060041","197",,3,42,1.224,"1","T",4," ",,," "
"200270","2270","04010","006","0041","10","200270040100060041","197",,4,30,.437,"2","I",3," ",,," "
"200270","2270","04010","006","0041","10","200270040100060041","197",,5,29,.298,"1","I",3," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","076",,1,41,.66,"1","T",2," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","076",,2,36,.425,"2","T",2," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","076",,3,41,.567,"1","T",2," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","076",,4,47,.865,"2","T",2," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","197",,1,23,.207,"1","I",2," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","197",,2,34,.66,"2","T",3," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","197",,3,31,.531,"1","T",3," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","197",,4,33,.642,"2","T",3," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","197",,5,16,.082,"0","I",1," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","197",,6,59,4.65,"2","T",5," ",,," "
"200270","2270","04010","005","0042","10","200270040100050042","197",,7,25,.267,"1","I",2," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,1,36,.37,"1","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,2,33,.259,"2","I",1," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,3,36,.327,"2","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,4,35,.348,"1","I",2," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,5,29,.171,"1","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,6,37,.404,"1","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,7,33,.27,"1","I",2," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,8,33,.261,"2","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,9,32,.241,"1","I",1," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,10,32,.242,"1","I",2," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","076",,11,35,.393,"1","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,1,37,.864,"2","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,2,22,.223,"2","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,3,42,1.221,"2","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,4,28,.308,"1","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,5,53,2.094,"2","D",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,6,39,.803,"1","I",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,7,60,3.35,"2","D",," ",,," "
"200270","2270","04020","002","0043","10","200270040200020043","197",,8,40,1.16,"1","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,1,34,.283,"2","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,2,35,.313,"1","I",2," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,3,53,1.171,"2","I",3," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,4,37,.434,"2","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,5,39,.477,"1","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,6,39,.461,"2","I",2," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,7,36,.33,"2","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,8,32,.287,"2","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,9,33,.635,"2","I",2," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","076",,10,34,.312,"1","I",2," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,1,25,.287,"1","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,2,19,.125,"1","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,3,41,1.091,"1","T",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,4,37,.883,"2","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,5,28,.373,"2","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,6,44,1.62,"1","T",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,7,29,.46,"2","I",," ",,," "
"200270","2270","04020","001","0044","10","200270040200010044","197",,8,16,.064,"0","I",," ",,," "
"200270","2270","04040","001","0045","10","200270040400010045","076",,1,53,1.25,"1","D",3," ",,," "
"200270","2270","04040","001","0045","10","200270040400010045","076",,2,61,1.75,"1","D",4," ",,," "
"200270","2270","04040","001","0045","10","200270040400010045","076",,3,67,3,"2","T",4," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","076",,1,41,.55,"1","I",3," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","076",,2,39,.45,"1","I",2," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","076",,3,36,.35,"1","I",3," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","076",,4,66,2.4,"2","T",4," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","076",,5,41,.55,"2","I",2," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","076",,6,31,.2,"1","I",2," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","076",,7,29,.15,"2","I",1," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,1,49,1.75,"1","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,2,71,6.35,"2","D",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,3,46,1.65,"1","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,4,60,2.85,"2","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,5,29,.35,"2","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,6,40,.85,"1","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,7,42,1.15,"1","D",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,8,38,.75,"1","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,9,51,1.65,"2","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,10,47,1.6,"2","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,11,31,.4,"2","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,12,22,.175,"2","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,13,26,.214,"2","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,14,65,4.15,"2","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,15,30,.525,"1","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,16,48,1.55,"2","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,17,44,1.1,"1","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,18,45,1.3,"1","T",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,19,33,.65,"2","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,20,36,.65,"1","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,21,24,.212,"2","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,22,21,.133,"0","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,23,17,.07,"0","I",," ",,," "
"200270","2270","04040","002","0046","10","200270040400020046","197",,24,15,.053,"0","I",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","076",,1,28,.15,"1","I",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","076",,2,44,.7,"1","I",2," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","076",,3,39,.45,"1","I",3," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","076",,4,69,3.15,"2","T",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","076",,5,63,2.3,"2","T",4," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","076",,6,34,.25,"2","I",1," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,1,51,1.7,"1","T",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,2,56,2.6,"1","T",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,3,53,2.1,"1","T",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,4,33,.45,"2","I",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,5,35,.6,"1","I",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,6,52,2,"1","T",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,7,62,2.9,"1","D",," ",,," "
"200270","2270","04070","002","0048","10","200270040700020048","197",,8,58,2.55,"1","D",," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,1,71,2.85,"2","T",5," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,2,75,3.85,"2","T",5," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,3,81,4.8,"1","D",7," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,4,65,2.15,"1","T",," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,5,61,1.8,"1","T",4," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,6,60,2.1,"2","T",4," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,7,48,.85,"2","T",2," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,8,68,2.6,"2","T",4," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,9,50,1.2,"2","T",," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","076",,10,54,1.2,"1","D",3," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","197",,1,59,3.05,"2","T",," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","197",,2,23,,"1","I",," ",,," "
"200270","2270","04070","004","0049","10","200270040700040049","197",,3,33,.5,"2","I",," ",,," "
"200270","2270","04070","006","0050","10","200270040700060050","076",,1,59,1.5,"1","T",3," ",,," "
"200270","2270","04070","006","0050","10","200270040700060050","076",,2,56,1.3,"2","T",," ",,," "
"200270","2270","04070","006","0050","10","200270040700060050","076",,3,75,3.45,"2","T",6," ",,," "
"200270","2270","04070","006","0050","10","200270040700060050","076",,4,76,3.4,"1","D",6," ",,," "
"200270","2270","04070","006","0050","10","200270040700060050","076",,5,77,4.25,"2","D",," ",,," "
"200270","2270","04070","006","0050","10","200270040700060050","197",,1,52,2.2,"1","T",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","076",,1,64,2.1,"1","D",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","076",,2,83,5.5,"1","R",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","076",,3,61,1.75,"2","T",4," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","076",,4,67,3.15,"2","T",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","076",,5,61,1.7,"2","T",4," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","076",,6,66,2.6,"2","T",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","197",,1,42,1,"2","I",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","197",,2,70,8.25,"2","R",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","197",,3,79,8.25,"2","D",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","197",,4,58,2.5,"1","T",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","197",,5,38,.65,"2","I",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","197",,6,35,.65,"2","I",," ",,," "
"200270","2270","04070","001","0051","10","200270040700010051","197",,7,15,.05,"0","I",," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","076",,1,56,1.4,"1","T",3," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","076",,2,64,2.3,"2","T",," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","076",,3,55,1.45,"1","T",3," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","076",,4,60,1.9,"2","T",4," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","197",,1,55,2.15,"1","T",," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","197",,2,36,.7,"1","I",," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","197",,3,30,.35,"2","I",," ",,," "
"200270","2270","04070","003","0052","10","200270040700030052","197",,4,32,.45,"2","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","076",,1,42,.65,"1","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","076",,2,44,.8,"2","T",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","076",,3,44,.75,"1","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","076",,4,32,.25,"1","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","197",,1,60,3.25,"2","T",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","197",,2,88,10.6,"2","D",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","197",,3,27,.15,"2","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","197",,4,26,.241,"2","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","197",,5,28,.336,"2","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","197",,6,29,.342,"1","I",," ",,," "
"200270","2270","04050","001","0053","10","200270040500010053","197",,7,18,.093,"0","I",," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","076",,1,51,1.1,"1","I",3," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","076",,2,36,.3,"1","I",2," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","076",,3,62,1.85,"2","T",," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","076",,4,30,.186,"2","I",2," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","197",,1,53,2.15,"1","T",," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","197",,2,51,1.8,"2","I",," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","197",,3,52,2.6,"2","I",," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","197",,4,26,.27,"1","I",," ",,," "
"200270","2270","04120","001","0054","10","200270041200010054","197",,5,36,.532,"1","I",," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,1,39,.4,"2","T",3," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,2,56,1.5,"2","S",3," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,3,47,.79,"1","T",3," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,4,53,1.23,"1","T",3," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,5,43,.55,"1","T",2," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,6,41,.46,"2","D",2," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,7,40,.59,"1","I",," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,8,46,.83,"1","I",2," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,9,48,.87,"1","T",3," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","076",,10,34,.41,"2","I",," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","197",,1,79,8.86,"2","D",7," ",,," "
"200370","2370","04050","005","0002","10","200370040500050002","197",,2,64,4.8,"2","T",6," ",,," "
"200370","2370","04060","006","0004","10","200370040600060004","076",,1,66,2.5,"1","T",5," ",,," "
"200370","2370","04060","006","0004","10","200370040600060004","076",,2,74,3.36,"1","T",5," ",,," "
"200370","2370","04060","006","0004","10","200370040600060004","197",,1,66,3.58,"2","D",6," ",,," "
"200370","2370","04060","006","0004","10","200370040600060004","197",,2,65,4.04,"2","D",6," ",,," "
"200370","2370","04070","003","0005","10","200370040700030005","076",,1,79,4.29,"2","D",5," ",,," "
